customer,state,customer lifetime value,response,coverage,education,effective to date,employmentstatus,gender,income,location code,marital status,monthly premium auto,months since last claim,months since policy inception,number of open complaints,number of policies,policy type,policy,renew offer type,sales channel,total claim amount,vehicle class,vehicle size,vehicle type
No73819,California,10896.04838,California,Extended,Master,1/15/11,Employed,F,29365,Suburban,Married,137,14.0,78,0.0,7,Personal Auto,Personal L1,Offer2,Agent,657.6,Sports Car,Large,A
YN75239,Oregon,7910.866718,Oregon,Basic,College,1/12/11,Employed,M,77577,Rural,Married,199,14.0,37,1.0,1,Personal Auto,Personal L3,Offer3,Agent,35.768916,Luxury SUV,Small,A
HG65194,Oregon,8672.814261,Oregon,Extended,College,2/10/11,Unemployed,F,0,Suburban,Single,125,8.0,61,0.0,3,Personal Auto,Personal L2,Offer1,Branch,600.0,SUV,Medsize,A
HU87011,California,5677.309793,California,Extended,Bachelor,1/9/11,Unemployed,F,0,Suburban,Married,77,13.0,57,0.0,9,Personal Auto,Personal L1,Offer3,Web,369.6,Four-Door Car,Medsize,A
ZW51790,calofornia,10426.08551,calofornia,Basic,College,2/9/11,Employed,F,52342,Suburban,Married,66,28.0,28,3.0,2,Personal Auto,Personal L3,Offer1,Agent,316.8,Two-Door Car,Small,A
CG33085,Oregon,13357.44544,Oregon,Extended,Doctor,2/2/11,Unemployed,M,0,Suburban,Divorced,124,13.0,1,0.0,2,Personal Auto,Personal L3,Offer3,Agent,696.034509,SUV,Medsize,A
WF34690,Oregon,19357.37201,Oregon,Basic,Bachelor,2/7/11,Unemployed,F,0,Suburban,Married,68,20.0,66,1.0,2,Personal Auto,Personal L3,Offer1,Branch,326.4,Four-Door Car,Medsize,A
HW27766,Arizona,7259.328982,Arizona,Extended,College,2/6/11,Medical Leave,M,16367,Suburban,Married,94,2.0,99,0.0,9,Personal Auto,Personal L3,Offer1,Branch,515.569363,Four-Door Car,Medsize,A
NN71951,California,24261.01777,California,Basic,High School or Below,1/27/11,Employed,F,66525,Rural,Married,100,0.0,86,0.0,2,Personal Auto,Personal L3,Offer1,Agent,104.331355,SUV,Medsize,A
JV68002,Washington,5926.729379,Washington,Extended,College,1/25/11,Retired,M,23091,Suburban,Married,96,28.0,90,5.0,5,Corporate Auto,Corporate L1,Offer1,Agent,460.8,Four-Door Car,Medsize,A
QE22757,Nevada,2491.317024,Nevada,Basic,Doctor,1/29/11,Employed,M,36631,Rural,Divorced,62,30.0,77,0.0,1,Personal Auto,Personal L3,Offer1,Agent,67.530904,Four-Door Car,Large,A
FH81263,California,6006.211611,California,Basic,High School or Below,2/10/11,Employed,M,85510,Suburban,Married,74,19.0,68,0.0,4,Corporate Auto,Corporate L3,Offer1,Agent,355.2,Four-Door Car,Small,A
NJ29981,California,4553.185557,California,Extended,High School or Below,2/10/11,Unemployed,M,0,Suburban,Married,124,1.0,43,0.0,1,Corporate Auto,Corporate L3,Offer1,Branch,714.494746,SUV,Medsize,A
CV90092,Oregon,8184.691323,Oregon,Basic,College,1/16/11,Employed,M,82680,Suburban,Married,68,8.0,86,0.0,2,Corporate Auto,Corporate L3,Offer1,Branch,326.4,Four-Door Car,Medsize,A
CE17166,California,7596.143777,California,Extended,College,1/6/11,Employed,M,56225,Suburban,Divorced,97,10.0,95,0.0,3,Personal Auto,Personal L2,Offer1,Agent,465.6,Four-Door Car,Small,A
LQ76461,Oregon,5170.450306,Oregon,Basic,High School or Below,2/26/11,Employed,F,35334,Suburban,Married,65,29.0,31,0.0,4,Personal Auto,Personal L2,Offer4,Web,468.0,Four-Door Car,Small,A
ZH98656,Nevada,8593.866533,Nevada,Basic,Master,2/28/11,Employed,F,91276,Suburban,Married,105,14.0,4,0.0,4,Personal Auto,Personal L3,Offer1,Call Center,504.0,SUV,Large,A
ZN47335,calofornia,10357.51422,calofornia,Extended,College,2/16/11,Employed,M,68309,Rural,Divorced,131,15.149070740488469,67,0.38425610586747105,9,Corporate Auto,Corporate L3,Offer1,Web,306.983596,SUV,Small,A
WS24655,Oregon,29676.81386,Oregon,Premium,College,2/10/11,Employed,F,33992,Suburban,Single,194,15.0,46,1.0,2,Personal Auto,Personal L3,Offer1,Call Center,931.2,SUV,Medsize,A
QR88427,Nevada,4363.1982,Nevada,Basic,Bachelor,1/31/11,Unemployed,F,0,Suburban,Single,63,13.0,49,0.0,7,Personal Auto,Personal L3,Offer1,Agent,302.4,Four-Door Car,Small,A
CV75841,California,4369.496687,California,Premium,College,1/25/11,Employed,M,97321,Rural,Single,110,35.0,46,0.0,1,Personal Auto,Personal L2,Offer1,Agent,74.744643,Four-Door Car,Medsize,A
BV55733,Nevada,10852.95712,Nevada,Extended,College,1/26/11,Employed,M,67696,Rural,Married,97,11.0,51,5.0,2,Corporate Auto,Corporate L3,Offer4,Branch,17.479575,Four-Door Car,Medsize,A
YK23193,Nevada,6057.07208,Nevada,Extended,Bachelor,2/14/11,Retired,M,27681,Suburban,Married,83,13.0,62,0.0,9,Personal Auto,Personal L3,Offer2,Agent,398.4,Two-Door Car,Medsize,A
QI11566,Oregon,2534.990075,Oregon,Basic,Bachelor,2/28/11,Disabled,F,25163,Suburban,Married,67,32.0,18,0.0,1,Corporate Auto,Corporate L2,Offer2,Branch,321.6,Two-Door Car,Small,A
EK59571,Oregon,3885.456401,Oregon,Premium,College,2/28/11,Unemployed,M,0,Suburban,Married,105,3.0,92,0.0,1,Corporate Auto,Corporate L2,Offer1,Branch,504.0,Four-Door Car,Large,A
DP39365,California,8798.797003,California,Premium,Master,2/6/11,Employed,M,77026,Urban,Married,110,9.0,82,2.0,3,Corporate Auto,Corporate L1,Offer2,Agent,472.029737,Four-Door Car,Medsize,A
FO13070,California,5780.182197,California,Basic,High School or Below,2/26/11,Employed,M,51066,Suburban,Single,74,23.0,0,0.0,8,Personal Auto,Personal L2,Offer2,Call Center,787.993313,Four-Door Car,Medsize,A
MU88116,Oregon,4582.67415,Oregon,Basic,Master,1/28/11,Employed,F,69085,Urban,Married,113,15.149070740488469,14,0.38425610586747105,1,Corporate Auto,Corporate L3,Offer1,Web,472.271907,Sports Car,Medsize,A
LF55270,Oregon,10484.91535,Oregon,Extended,College,2/1/11,Employed,F,61108,Rural,Divorced,89,22.0,93,0.0,2,Personal Auto,Personal L2,Offer2,Agent,49.451117,Four-Door Car,Medsize,A
VN37592,Arizona,2860.864563,Arizona,Basic,High School or Below,2/7/11,Employed,M,50332,Suburban,Married,72,2.0,11,0.0,1,Personal Auto,Personal L3,Offer2,Branch,345.6,Four-Door Car,Large,A
WW30771,Arizona,2673.319593,Arizona,Basic,Master,2/13/11,Employed,M,28728,Suburban,Married,67,8.0,10,0.0,1,Personal Auto,Personal L3,Offer4,Branch,321.6,Four-Door Car,Medsize,A
FS29897,Oregon,2144.921535,Oregon,Basic,High School or Below,1/6/11,Unemployed,F,0,Suburban,Single,61,34.0,35,1.0,1,Personal Auto,Personal L1,Offer2,Agent,292.8,Four-Door Car,Medsize,A
JT41591,Washington,2705.987629,Washington,Extended,College,2/14/11,Unemployed,M,0,Suburban,Single,83,15.0,85,1.0,1,Personal Auto,Personal L1,Offer1,Agent,398.4,Four-Door Car,Large,A
WV39838,Arizona,2436.839358,Arizona,Basic,College,2/8/11,Unemployed,F,0,Rural,Married,65,15.149070740488469,84,0.38425610586747105,1,Personal Auto,Personal L3,Offer2,Branch,149.241472,Two-Door Car,Large,A
FA39525,Oregon,4901.892602,Oregon,Basic,High School or Below,1/25/11,Employed,M,72859,Rural,Divorced,61,6.0,5,0.0,9,Personal Auto,Personal L3,Offer3,Agent,49.961074,Two-Door Car,Medsize,A
CQ19667,Oregon,4257.477861,Oregon,Premium,Bachelor,1/6/11,Employed,F,49853,Suburban,Single,109,17.0,47,0.0,1,Personal Auto,Personal L3,Offer1,Branch,679.534284,Four-Door Car,Medsize,A
MR60878,Oregon,15762.53198,Oregon,Basic,Bachelor,2/15/11,Employed,F,44362,Rural,Married,66,15.149070740488469,75,0.38425610586747105,2,Corporate Auto,Corporate L3,Offer2,Call Center,142.113373,Four-Door Car,Small,A
BW51534,California,8364.502793,California,Basic,High School or Below,1/16/11,Unemployed,F,0,Suburban,Married,110,7.0,40,0.0,5,Corporate Auto,Corporate L2,Offer1,Branch,528.0,SUV,Small,A
WO42164,Oregon,6465.223746,Oregon,Extended,High School or Below,2/7/11,Unemployed,M,0,Suburban,Single,92,9.0,24,0.0,3,Personal Auto,Personal L3,Offer1,Call Center,662.4,Four-Door Car,Medsize,A
QI37869,California,7572.237727,California,Premium,College,2/2/11,Disabled,M,12876,Urban,Married,107,15.149070740488469,90,0.38425610586747105,3,Corporate Auto,Corporate L3,Offer1,Call Center,425.964628,Four-Door Car,Large,A
AP27994,Oregon,4372.490855,Oregon,Basic,High School or Below,2/1/11,Disabled,F,23124,Suburban,Married,112,15.149070740488469,59,0.38425610586747105,1,Special Auto,Special L2,Offer3,Agent,537.6,Sports Car,Medsize,A
CV86445,Arizona,8139.525579,Arizona,Basic,High School or Below,1/12/11,Employed,M,86876,Rural,Married,68,9.0,3,0.0,2,Personal Auto,Personal L3,Offer4,Call Center,118.810361,Four-Door Car,Medsize,A
HD99234,Oregon,10244.2435,Oregon,Extended,College,2/19/11,Unemployed,F,0,Suburban,Single,94,23.0,34,0.0,2,Personal Auto,Personal L1,Offer3,Agent,451.2,Four-Door Car,Medsize,A
BT76268,California,5878.199296,California,Basic,College,1/15/11,Employed,F,22061,Suburban,Married,74,25.0,25,0.0,8,Personal Auto,Personal L2,Offer2,Branch,355.2,Four-Door Car,Medsize,A
QB14087,California,4869.282783,California,Basic,College,1/19/11,Employed,F,44934,Suburban,Married,61,9.0,60,0.0,4,Personal Auto,Personal L1,Offer1,Agent,357.926979,Four-Door Car,Medsize,A
WE60408,Arizona,4339.871053,Arizona,Basic,College,1/2/11,Employed,F,91761,Suburban,Married,109,33.0,20,2.0,1,Personal Auto,Personal L1,Offer3,Branch,779.052276,SUV,Medsize,A
ID40186,Oregon,12904.94336,Oregon,Premium,Bachelor,2/27/11,Employed,F,27778,Suburban,Divorced,109,30.0,14,0.0,2,Personal Auto,Personal L3,Offer1,Agent,523.2,Four-Door Car,Large,A
GE82737,calofornia,5337.352409,calofornia,Extended,Bachelor,2/14/11,Unemployed,F,0,Suburban,Single,86,19.0,93,3.0,5,Personal Auto,Personal L3,Offer1,Agent,619.2,Four-Door Car,Medsize,A
VU84949,Washington,5292.632491,Washington,Basic,Bachelor,1/20/11,Unemployed,F,0,Suburban,Married,70,13.0,8,0.0,3,Personal Auto,Personal L2,Offer1,Branch,336.0,Two-Door Car,Medsize,A
YN17362,California,2496.766693,California,Basic,College,2/13/11,Unemployed,M,0,Suburban,Single,73,13.0,33,0.0,1,Corporate Auto,Corporate L3,Offer1,Agent,350.4,Two-Door Car,Medsize,A
XZ62430,Arizona,6057.07208,Arizona,Extended,Bachelor,2/14/11,Retired,M,27681,Suburban,Married,83,13.0,62,0.0,9,Personal Auto,Personal L3,Offer2,Agent,398.4,Two-Door Car,Medsize,A
DP50922,California,12663.99057,California,Basic,High School or Below,2/5/11,Employed,M,72109,Suburban,Married,105,31.0,34,0.0,2,Personal Auto,Personal L3,Offer2,Web,504.0,Sports Car,Medsize,A
JS19054,Oregon,3339.299496,Oregon,Extended,Bachelor,1/9/11,Employed,F,38821,Suburban,Single,87,14.0,64,0.0,1,Personal Auto,Personal L3,Offer1,Agent,488.84232,Two-Door Car,Small,A
EK19337,Oregon,3040.253837,Oregon,Extended,High School or Below,1/31/11,Unemployed,F,0,Suburban,Single,83,30.0,44,0.0,1,Personal Auto,Personal L3,Offer1,Agent,989.105367,Four-Door Car,Small,A
SR53077,Nevada,2601.810999,Nevada,Basic,High School or Below,2/13/11,Employed,F,57231,Urban,Married,65,35.0,37,0.0,1,Personal Auto,Personal L3,Offer2,Branch,305.117221,Four-Door Car,Medsize,A
TC14209,Arizona,9095.744565,Arizona,Extended,High School or Below,1/15/11,Unemployed,F,0,Suburban,Single,128,5.0,76,0.0,8,Personal Auto,Personal L2,Offer1,Agent,921.6,SUV,Medsize,A
EA25683,Washington,7778.532347,Washington,Basic,High School or Below,1/7/11,Employed,M,63786,Urban,Single,196,30.0,81,0.0,1,Corporate Auto,Corporate L3,Offer1,Branch,798.002689,Luxury SUV,Medsize,A
DE21533,California,5473.15987,California,Basic,Bachelor,2/2/11,Employed,M,93870,Suburban,Divorced,69,1.0,96,0.0,8,Personal Auto,Personal L2,Offer1,Call Center,331.2,Four-Door Car,Medsize,A
SK46419,California,4072.849436,California,Basic,High School or Below,1/31/11,Employed,M,96443,Suburban,Single,102,1.0,17,0.0,1,Personal Auto,Personal L3,Offer4,Branch,489.6,SUV,Medsize,A
AQ70619,California,13046.65319,California,Basic,High School or Below,1/8/11,Employed,M,71024,Urban,Married,65,26.0,96,1.0,2,Corporate Auto,Corporate L3,Offer1,Agent,266.640638,Four-Door Car,Medsize,A
UF27940,Washington,3863.309585,Washington,Basic,College,1/17/11,Employed,F,47199,Suburban,Married,100,3.0,65,3.0,1,Corporate Auto,Corporate L3,Offer2,Call Center,480.0,SUV,Medsize,A
UZ95992,California,4376.363592,California,Premium,Bachelor,2/28/11,Employed,F,63774,Rural,Divorced,111,18.0,63,0.0,1,Personal Auto,Personal L3,Offer2,Agent,60.036683,Four-Door Car,Medsize,A
JS90115,Nevada,19597.05706,Nevada,Basic,High School or Below,1/9/11,Employed,F,64559,Rural,Divorced,62,31.0,90,0.0,2,Personal Auto,Personal L3,Offer3,Agent,107.538749,Four-Door Car,Medsize,A
BM83544,Arizona,7439.978924,Arizona,Basic,Bachelor,1/25/11,Unemployed,F,0,Suburban,Single,108,2.0,94,0.0,5,Personal Auto,Personal L2,Offer2,Agent,518.4,SUV,Medsize,A
RB50392,Washington,7838.068321,Washington,Basic,Master,2/17/11,Unemployed,F,0,Rural,Married,69,9.0,12,0.0,2,Personal Auto,Personal L1,Offer2,Agent,2.704934,Four-Door Car,Medsize,A
WN59735,California,2621.116054,California,Basic,College,1/17/11,Employed,F,26477,Rural,Married,66,18.0,37,0.0,1,Personal Auto,Personal L1,Offer2,Branch,144.987956,Four-Door Car,Medsize,A
MF41879,Oregon,8215.388242,Oregon,Basic,Doctor,2/6/11,Unemployed,M,0,Suburban,Married,110,10.0,32,0.0,7,Personal Auto,Personal L2,Offer2,Web,601.021286,SUV,Small,A
RA66180,Washington,2764.032126,Washington,Basic,High School or Below,1/10/11,Employed,F,33837,Urban,Married,72,15.149070740488469,54,0.38425610586747105,1,Corporate Auto,Corporate L2,Offer1,Branch,305.575785,Two-Door Car,Medsize,A
DJ71217,Washington,21561.71277,Washington,Basic,College,1/28/11,Unemployed,M,0,Suburban,Single,110,11.0,59,0.0,2,Personal Auto,Personal L2,Offer3,Branch,792.0,SUV,Medsize,A
IL32727,California,4443.631711,California,Extended,High School or Below,2/24/11,Unemployed,F,0,Suburban,Married,121,7.0,69,0.0,1,Personal Auto,Personal L2,Offer1,Agent,644.269611,SUV,Medsize,A
TJ76363,Arizona,10629.21789,Arizona,Extended,Doctor,1/29/11,Employed,F,36495,Rural,Married,133,14.0,97,1.0,3,Corporate Auto,Corporate L3,Offer2,Agent,229.930796,SUV,Medsize,A
VY76337,Washington,5112.104787,Washington,Basic,High School or Below,1/20/11,Disabled,M,15131,Suburban,Married,67,14.0,13,0.0,9,Personal Auto,Personal L3,Offer1,Agent,321.6,Four-Door Car,Large,A
RR74547,California,2878.846941,California,Extended,High School or Below,2/23/11,Unemployed,M,0,Suburban,Single,85,33.0,69,0.0,1,Personal Auto,Personal L3,Offer3,Call Center,612.0,Four-Door Car,Large,A
OF38237,California,4878.829713,California,Basic,Doctor,2/28/11,Disabled,F,29950,Suburban,Married,61,0.0,76,0.0,4,Personal Auto,Personal L1,Offer1,Call Center,292.8,Four-Door Car,Medsize,A
MM62953,Arizona,5619.849825,Arizona,Basic,High School or Below,2/16/11,Employed,M,66620,Suburban,Married,70,13.0,75,0.0,7,Personal Auto,Personal L3,Offer3,Agent,336.0,Four-Door Car,Medsize,A
LM86393,Oregon,2828.095211,Oregon,Basic,High School or Below,1/19/11,Employed,F,98680,Suburban,Single,72,27.0,38,2.0,1,Personal Auto,Personal L3,Offer2,Call Center,345.6,Four-Door Car,Medsize,A
YS71471,Arizona,2685.738737,Arizona,Basic,High School or Below,1/3/11,Employed,M,45754,Suburban,Divorced,69,34.0,88,0.0,1,Personal Auto,Personal L3,Offer2,Web,333.189774,Two-Door Car,Medsize,A
GS76685,California,10408.96865,California,Basic,High School or Below,2/18/11,Retired,M,20228,Suburban,Divorced,101,3.0,43,1.0,2,Corporate Auto,Corporate L3,Offer1,Branch,523.815839,SUV,Medsize,A
QA87025,Oregon,5670.442396,Oregon,Basic,Bachelor,1/31/11,Employed,F,28406,Urban,Married,72,16.0,35,1.0,4,Personal Auto,Personal L3,Offer1,Call Center,192.87572,Four-Door Car,Medsize,A
YQ95507,Oregon,2535.223185,Oregon,Basic,High School or Below,2/26/11,Employed,F,69259,Suburban,Divorced,63,3.0,30,0.0,1,Personal Auto,Personal L3,Offer3,Call Center,362.51794,Four-Door Car,Small,A
KU59569,California,7714.623619,California,Basic,College,2/25/11,Unemployed,F,0,Suburban,Single,106,3.0,90,0.0,8,Personal Auto,Personal L3,Offer2,Agent,763.2,Sports Car,Medsize,A
YO29244,Oregon,7995.41091,Oregon,Basic,Bachelor,1/31/11,Employed,F,25239,Rural,Divorced,100,30.0,59,0.0,7,Personal Auto,Personal L3,Offer3,Branch,150.96491,SUV,Medsize,A
MW80236,calofornia,7919.832069,calofornia,Basic,Master,2/21/11,Unemployed,M,0,Suburban,Married,70,13.0,18,0.0,2,Personal Auto,Personal L1,Offer1,Agent,336.0,Four-Door Car,Medsize,A
FY77803,California,10129.50677,California,Basic,High School or Below,1/11/11,Unemployed,F,0,Suburban,Married,68,34.0,31,0.0,2,Corporate Auto,Corporate L1,Offer4,Call Center,326.4,Four-Door Car,Medsize,A
EY83434,Washington,22029.1505,Washington,Extended,High School or Below,1/22/11,Unemployed,M,0,Suburban,Married,121,27.0,58,0.0,2,Personal Auto,Personal L3,Offer2,Branch,580.8,SUV,Large,A
EW15755,California,9880.097141,California,Extended,Master,1/8/11,Employed,F,62326,Rural,Married,122,8.0,53,0.0,8,Personal Auto,Personal L1,Offer1,Agent,96.00936,SUV,Medsize,A
HS97484,California,32437.0535,California,Extended,College,2/3/11,Unemployed,F,0,Suburban,Divorced,99,15.0,85,0.0,2,Personal Auto,Personal L3,Offer1,Call Center,475.2,Four-Door Car,Medsize,A
IX67925,California,2344.233188,California,Basic,Bachelor,2/16/11,Unemployed,M,0,Suburban,Single,74,13.0,42,1.0,1,Personal Auto,Personal L2,Offer4,Branch,532.8,Four-Door Car,Medsize,A
NN76284,California,2417.763236,California,Basic,College,2/2/11,Unemployed,F,0,Suburban,Married,65,16.0,90,0.0,1,Corporate Auto,Corporate L2,Offer1,Branch,468.0,Four-Door Car,Medsize,A
DK92014,Arizona,4254.620669,Arizona,Basic,High School or Below,2/3/11,Disabled,F,11904,Suburban,Single,61,34.0,11,2.0,3,Personal Auto,Personal L3,Offer1,Web,292.8,Two-Door Car,Small,A
IV94496,Nevada,43217.21611,Nevada,Extended,High School or Below,1/27/11,Employed,M,51504,Suburban,Single,220,30.0,99,0.0,2,Personal Auto,Personal L3,Offer1,Agent,2552.343856,Luxury SUV,Medsize,A
VW73816,Oregon,9185.025301,Oregon,Basic,Bachelor,1/28/11,Employed,M,73795,Urban,Married,116,1.0,77,1.0,3,Personal Auto,Personal L3,Offer1,Agent,501.716934,SUV,Medsize,A
CD14267,Nevada,4235.183999,Nevada,Premium,College,2/12/11,Employed,M,60334,Rural,Married,106,5.0,67,0.0,1,Corporate Auto,Corporate L3,Offer2,Web,111.164747,Four-Door Car,Large,A
HM41195,Arizona,5746.32619,Arizona,Extended,High School or Below,1/2/11,Medical Leave,M,22906,Suburban,Married,76,17.0,27,0.0,8,Personal Auto,Personal L3,Offer4,Branch,519.883102,Four-Door Car,Large,A
PO98961,Washington,6701.770088,Washington,Extended,College,2/19/11,Medical Leave,M,18400,Suburban,Married,89,26.0,52,0.0,8,Corporate Auto,Corporate L3,Offer2,Agent,640.8,Two-Door Car,Small,A
UL90124,Oregon,5038.979968,Oregon,Extended,High School or Below,2/21/11,Employed,F,72919,Suburban,Married,130,15.149070740488469,22,0.38425610586747105,1,Personal Auto,Personal L3,Offer4,Agent,936.0,SUV,Small,A
GV71044,Oregon,2433.024631,Oregon,Basic,College,2/28/11,Unemployed,F,0,Suburban,Single,66,12.0,71,0.0,1,Personal Auto,Personal L3,Offer1,Agent,475.2,Two-Door Car,Medsize,A
GU84478,Oregon,4908.124429,Oregon,Basic,High School or Below,1/17/11,Employed,M,48207,Urban,Married,63,28.0,85,2.0,8,Personal Auto,Personal L1,Offer3,Branch,164.974886,Four-Door Car,Medsize,A
SL50592,California,7835.683513,California,Basic,High School or Below,1/22/11,Unemployed,F,0,Suburban,Married,71,7.0,24,0.0,2,Corporate Auto,Corporate L3,Offer4,Web,404.272806,Four-Door Car,Small,A
TX98128,California,13864.38495,California,Basic,College,2/18/11,Unemployed,F,0,Suburban,Single,74,4.0,12,4.0,2,Personal Auto,Personal L1,Offer1,Agent,580.886785,Four-Door Car,Medsize,A
MI99404,California,4650.063763,California,Basic,College,1/10/11,Retired,M,28215,Suburban,Single,65,15.0,26,0.0,3,Personal Auto,Personal L3,Offer1,Agent,468.0,Two-Door Car,Medsize,A
YI95434,California,2907.898828,California,Basic,College,2/17/11,Employed,F,51020,Suburban,Divorced,73,16.0,88,0.0,1,Personal Auto,Personal L3,Offer2,Branch,350.4,Four-Door Car,Medsize,A
JF32940,Oregon,15663.65604,Oregon,Extended,Bachelor,1/12/11,Employed,F,31789,Rural,Married,130,11.0,65,0.0,2,Personal Auto,Personal L2,Offer2,Agent,316.418786,SUV,Small,A
KA32645,calofornia,5770.684097,calofornia,Extended,College,2/2/11,Unemployed,M,0,Suburban,Single,83,21.0,67,0.0,8,Personal Auto,Personal L2,Offer1,Branch,946.345269,Four-Door Car,Medsize,A
FO33051,Arizona,16355.31386,Arizona,Premium,College,2/16/11,Medical Leave,M,29439,Suburban,Divorced,146,4.0,10,0.0,2,Personal Auto,Personal L3,Offer1,Call Center,700.8,SUV,Large,A
CS29328,calofornia,4875.31604,calofornia,Basic,Bachelor,2/4/11,Disabled,M,10743,Suburban,Married,70,12.0,64,2.0,8,Personal Auto,Personal L1,Offer3,Branch,336.0,Two-Door Car,Medsize,A
SK58227,California,8879.790017,California,Basic,High School or Below,2/3/11,Employed,F,52583,Urban,Single,113,12.0,59,0.0,7,Personal Auto,Personal L2,Offer1,Agent,528.20086,SUV,Small,A
LW11571,California,2690.069754,California,Basic,Bachelor,2/7/11,Employed,M,87313,Suburban,Divorced,67,4.0,5,0.0,1,Personal Auto,Personal L1,Offer2,Agent,321.6,Four-Door Car,Small,A
KF44948,calofornia,20496.69426,calofornia,Basic,High School or Below,1/27/11,Unemployed,F,0,Suburban,Single,64,10.0,72,0.0,2,Personal Auto,Personal L2,Offer1,Branch,307.2,Four-Door Car,Medsize,A
EL99335,California,2685.177658,California,Basic,College,1/29/11,Retired,F,20608,Suburban,Divorced,73,10.0,24,0.0,1,Personal Auto,Personal L2,Offer3,Branch,350.4,Four-Door Car,Medsize,A
CL37990,Arizona,6699.222525,Arizona,Extended,Bachelor,1/13/11,Unemployed,F,0,Suburban,Single,99,21.0,35,1.0,4,Corporate Auto,Corporate L1,Offer1,Call Center,699.67536,Four-Door Car,Medsize,A
